,smiles,cluster
483,CN(C)c1ccc(/C=C/c2cc[n+](CCCCCCCCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,4
484,CN(C)c1ccc(/C=C/c2cccc[n+]2CCCC(=O)NCCSSCCNC(=O)CCCC[n+]2ccccc2/C=C/c2ccc(N(C)CCO)cc2)cc1,14
485,CN(C)c1ccc(/C=C/c2cccc[n+]2CCCC(=O)NCCSSCCNC(=O)CCC[n+]2ccccc2/C=C/c2ccc(N(C)CCO)cc2)cc1,14
486,CN(C)c1ccc(/C=C/c2cc[n+](CCCC(=O)NCCSSCCNC(=O)CCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,14
487,CN(C)c1ccc(/C=C/c2cc[n+](CCCCC(=O)NCCSSCCNC(=O)CCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,14
488,CCCCCCCOc1ccc(OCCCC)cc1/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1,2
489,CCCCCCCOc1ccc(OCCCCC)cc1/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1,2
490,CN(C)c1ccc(/C=C/c2cccc[n+]2CC(=O)NCCSSCCNC(=O)CC[n+]2ccccc2/C=C/c2ccc(N(C)CCC[N+](C)(C)C)cc2)cc1,14
491,CN(C)c1ccc(/C=C/c2cccc[n+]2CC(=O)NCCSSCCNC(=O)CCC[n+]2ccccc2/C=C/c2ccc(N(C)CCC[N+](C)(C)C)cc2)cc1,14
492,CN(C)c1ccc(/C=C/c2cccc[n+]2CCCC(=O)NCCSSCCNC(=O)CCC[n+]2ccccc2/C=C/c2ccc(N(C)CCCO)cc2)cc1,14
493,CN(C)c1ccc(/C=C/c2cccc[n+]2CCC(=O)NCCSSCCNC(=O)CCC[n+]2ccccc2/C=C/c2ccc(N(C)CCO)cc2)cc1,14
494,CN(C)c1ccc(/C=C/c2cc[n+](CCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,4
495,CN(C)c1ccc(/C=C/c2cc[n+](CCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,4
496,CN(C)c1ccc(/C=C/c2cccc[n+]2CCCC(=O)NCCSSCCNC(=O)CCC[n+]2ccccc2/C=C/c2ccc(N(C)C)cc2)cc1,14
497,CN(C)c1ccc(/C=C/c2cccc[n+]2CCCC(=O)NCCSSCCNC(=O)CC[n+]2ccccc2/C=C/c2ccc(N(C)C)cc2)cc1,14
498,C(=Cc1ccc(-c2ccc(C=C(c3ccccc3)c3ccc(-c4ccc(C=C(c5ccccc5)c5ccccc5)cc4)cc3)cc2)cc1)c1ccccc1,2
499,C(=Cc1ccc(-c2ccc(C=C(c3ccccc3)c3ccccc3)cc2)cc1)c1ccc(-c2ccc(C=C(c3ccccc3)c3ccccc3)cc2)cc1,2
500,CCCCCCCCCOc1ccc(OCCCC)cc1/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1,2
501,CN(C)c1ccc(/C=C/c2cccc[n+]2CCSSCC[n+]2ccccc2/C=C/c2ccc(N(C)CCC[N+](C)(C)C)cc2)cc1,4
502,CN(C)c1ccc(/C=C/c2cc[n+](CCSSCC[n+]3ccc(/C=C/c4ccc(N(C)CCC[N+](C)(C)C)cc4)cc3)cc2)cc1,4
503,CN(C)c1ccc(/C=C/c2cc[n+](CCSSCCC[n+]3ccc(/C=C/c4ccc(N(C)CCC[N+](C)(C)C)cc4)cc3)cc2)cc1,4
504,CN(C)c1ccc(/C=C/c2cccc[n+]2CCCSSCC[n+]2ccccc2/C=C/c2ccc(N(C)CCC[N+](C)(C)C)cc2)cc1,4
505,CCN(C)c1ccc(/C=C/c2cccc[n+]2CCSSCC[n+]2ccccc2/C=C/c2ccc(N(CCO)CCO)cc2)cc1,4
506,CCN(C)c1ccc(/C=C/c2cccc[n+]2CCCSSCC[n+]2ccccc2/C=C/c2ccc(N(CCO)CCO)cc2)cc1,4
507,CN(C)c1ccc(/C=C/c2cccc[n+]2CCSSCCC[n+]2ccccc2/C=C/c2ccc(N(CCO)CCO)cc2)cc1,4
508,CN(C)c1ccc(/C=C/c2cccc[n+]2CCSSCC[n+]2ccccc2/C=C/c2ccc(N(CCO)CCO)cc2)cc1,4
509,CN(C)c1ccc(/C=C/c2cc[n+](CCSSCCC[n+]3ccc(/C=C/c4ccc(N(CCO)CCO)cc4)cc3)cc2)cc1,4
510,CN(C)c1ccc(/C=C/c2cc[n+](CCSSCC[n+]3ccc(/C=C/c4ccc(N(CCO)CCO)cc4)cc3)cc2)cc1,4
511,CN(C)c1ccc(/C=C/c2cc[n+](CCSSCCC[n+]3ccc(/C=C/c4ccc(N(C)CCO)cc4)cc3)cc2)cc1,4
512,CN(C)c1ccc(/C=C/c2cc[n+](CCSSCC[n+]3ccc(/C=C/c4ccc(N(C)CCO)cc4)cc3)cc2)cc1,4
513,CN(C)c1ccc(/C=C/c2cccc[n+]2CCCSSCC[n+]2ccccc2/C=C/c2ccc(N(C)C)cc2)cc1,4
514,CN(C)c1ccc(/C=C/c2cccc[n+]2CCSSCC[n+]2ccccc2/C=C/c2ccc(N(C)C)cc2)cc1,4
515,CN(C)c1ccc(/C=C/c2cc[n+](CCCC(=O)NCCSSCCNC(=O)CCC[n+]3ccc(/C=C/c4ccc(N(C)CCO)cc4)cc3)cc2)cc1,14
516,CN(C)c1ccc(/C=C/c2cc[n+](CCCC(=O)NCCSSCCNC(=O)CCC[n+]3ccc(/C=C/c4ccc(N(C)CCCCO)cc4)cc3)cc2)cc1,14
517,CN(C)c1ccc(/C=C/c2cc[n+](CC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,4
518,CCCCN(CCCC)c1ccc(/C=C/c2ccc(-c3cc([N+]#N)cc(-c4ccc(/C=C/c5ccc(N(CC)CCC)cc5)cc4)c3)cc2)cc1,2
519,[C-]#[N+]c1cc(-c2ccc(/C=C/c3ccc(N(CC)CCC)cc3)cc2)cc(-c2ccc(/C=C/c3ccc(N(CCCC)CCCC)cc3)cc2)c1,2
520,CN(C)c1ccc(/C=C/c2cccc[n+]2CC(=O)NCCSSCCNC(=O)C[n+]2ccccc2/C=C/c2ccc(N(C)CCC[N+](C)(C)C)cc2)cc1,14
521,N#CC(=Cc1ccc(-c2ccc(C=Cc3ccccc3)cc2)cc1)c1ccc(-c2ccccc2)cc1,2
522,N#CC(=Cc1ccc(C=Cc2ccc(-c3ccccc3)cc2)cc1)c1ccc(-c2ccccc2)cc1,2
523,CCN(C)c1ccc(/C=C/c2cc[n+](CCSSCCC[n+]3ccc(/C=C/c4ccc(N(C)CCC[N+](C)(C)C)cc4)cc3)cc2)cc1,4
524,Clc1ccc(-c2nc(-c3ccc(C=CC4=CC=C5C=CC=C54)cc3)cc(-c3ccc(C=C(c4ccccc4)c4ccccc4)cc3)n2)cc1,2
525,Cc1ccc(-c2nc(-c3ccc(C=CC4=CC=C5C=CC=C54)cc3)cc(-c3ccc(C=C(c4ccccc4)c4ccccc4)cc3)n2)cc1,2
526,CCN(C)c1ccc(/C=C/c2cccc[n+]2CCSSCC[n+]2ccccc2/C=C/c2ccc(N(C)CCC[N+](C)(C)C)cc2)cc1,4
527,CN(CCO)c1ccc(/C=C/c2cccc[n+]2CC(=O)NCCSSCCNC(=O)CCC[n+]2ccccc2/C=C/c2ccc(N(CCO)CCO)cc2)cc1,14
528,CN(CCO)c1ccc(/C=C/c2cccc[n+]2CCCC(=O)NCCSSCCNC(=O)CCC[n+]2ccccc2/C=C/c2ccc(N(CCO)CCO)cc2)cc1,14
529,COc1ccc(-c2ccc(C(C#N)=Cc3ccc(-c4ccc(C=Cc5ccc(N(c6ccccc6)c6ccccc6)cc5)cc4)cc3)cc2)cc1,2
530,Cc1ccc(-c2ccc(C(C#N)=Cc3ccc(-c4ccc(C=Cc5ccc(N(c6ccccc6)c6ccccc6)cc5)cc4)cc3)cc2)cc1,2
531,CN(CCO)c1ccc(/C=C/c2cccc[n+]2CC(=O)NCCSSCCNC(=O)C[n+]2ccccc2/C=C/c2ccc(N(CCO)CCO)cc2)cc1,14
532,CCN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(CC)CC)cc3)nc(/C=C/c3ccc(N(CC)CC)cc3)n2)cc1,5
533,CCN(CC)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3)nc(/C=C/c3ccc(N(CC)CC)cc3)n2)cc1,5
534,CN(C)c1ccc(/C=C/c2cccc[n+]2CC(=O)NCCSSCCNC(=O)CCC[n+]2ccccc2/C=C/c2ccc(N(C)CC(=O)[O-])cc2)cc1,14
535,CN(C)c1ccc(/C=C/c2cccc[n+]2CCCC(=O)NCCSSCCNC(=O)CCC[n+]2ccccc2/C=C/c2ccc(N(C)CC(=O)[O-])cc2)cc1,14
536,CN(C)c1ccc(/C=C/c2cc[n+](CCCC(=O)NCCSSCCNC(=O)C[n+]3ccc(/C=C/c4ccc(N(C)CCO)cc4)cc3)cc2)cc1,14
537,CN(C)c1ccc(/C=C/c2cccc[n+]2CC(=O)NCCSSCCNC(=O)C[n+]2ccccc2/C=C/c2ccc(N(C)CC(=O)[O-])cc2)cc1,14
538,N#CC(=C(c1ccccc1)c1ccccc1)c1ccc(-c2nnc(-c3ccc(C=Cc4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)o2)cc1,2
539,CC(=C(c1ccccc1)c1ccccc1)c1ccc(-c2nnc(-c3ccc(C=Cc4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)o2)cc1,2
540,CN(C)c1ccc(/C=C/c2cc[n+](CCCC(=O)NCCSSCCCC(=O)C[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,14
541,CN(C)c1ccc(/C=C/c2cc[n+](CCCC(=O)CCCSSCCNC(=O)CCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,14
542,CN(C)c1ccc(/C=C/c2cccc[n+]2CCCC(=O)NCCSSCCNC(=O)CCC[n+]2ccccc2/C=C/c2ccc(N(CCO)CCO)cc2)cc1,14
543,CCN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3)nc(/C=C/c3ccc(N(C)C)cc3)n2)cc1,5
544,CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3)nc(/C=C/c3ccc(N(C)C)cc3)n2)cc1,5
545,CN(CCO)c1ccc(/C=C/c2cccc[n+]2CCCC(=O)NCCSSCCNC(=O)CCC[n+]2ccccc2/C=C/c2ccc(N(C)CCO)cc2)cc1,14
546,C=Cc1ccc(-c2ccc(C(C#N)=Cc3ccc(-c4ccc(C=Cc5ccc(N(c6ccccc6)c6ccccc6)cc5)cc4)cc3)cc2)cc1,2
547,C=Cc1ccc(-c2ccc(C(C)=Cc3ccc(-c4ccc(C=Cc5ccc(N(c6ccccc6)c6ccccc6)cc5)cc4)cc3)cc2)cc1,2
548,CCN(C)c1ccc(/C=C/c2cccc[n+]2CCCSSCCC[n+]2ccccc2/C=C/c2ccc(N(C)CCC[N+](C)(C)C)cc2)cc1,4
549,C=Cc1ccc(-c2nc(-c3ccc(C=CC4=CC=C5C=CC=C54)cc3)cc(-c3ccc(C=C(c4ccccc4)c4ccccc4)cc3)n2)cc1,2
550,CCCCCCOc1cc(/C=C/c2cc(OCCCCCC)c(/C=C/c3cc(OCCC)ccc3OCCCCC)cc2OCCCCCC)c(OCCCCC)cc1Br,2
551,CCCCCCOc1cc(/C=C/c2cc(OCCCCCC)c(/C=C/c3cc(OCCC)ccc3OCCCCC)cc2OCCCCCC)c(OCCCCCC)cc1C=O,2
552,CN(C)c1ccc(/C=C/c2cc[n+](CCCC(=O)NCCSSCCNC(=O)CCC[n+]3ccc(/C=C/c4cccc(N(C)CCO)c4)cc3)cc2)cc1,14
553,CN(C)CCN(C)c1ccc(/C=C/c2cccc[n+]2CCSSCCCC(=O)N(C)CCCC[n+]2ccc(/C=C/c3ccc(N(C)C)cc3)cc2)cc1,14
554,CN(C)CCN(C)c1ccc(/C=C/c2cccc[n+]2CCSSCCCC(=O)N(C)CCCC[n+]2ccc(/C=C/c3ccc(N(C)CCO)cc3)cc2)cc1,14
555,CN(C)c1ccc(/C=C/c2nc(/C=C/c3ccc(N(C)C)cc3)[n+](C)c(/C=C/c3ccc(N(C)C)cc3)n2)cc1,5
556,CN(C)c1ccc(/C=C/c2nc(/C=C/c3ccc(N(C)C)cc3)[n+]([O-])c(/C=C/c3ccc(N(C)C)cc3)n2)cc1,5
557,CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3)[n+](C)c(/C=C/c3ccc(N(C)C)cc3)n2)cc1,5
558,CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3)[n+]([O-])c(/C=C/c3ccc(N(C)C)cc3)n2)cc1,5
559,CN(CC(=O)[O-])c1ccc(/C=C/c2cccc[n+]2CCCC(=O)NCCSSCCNC(=O)CCC[n+]2ccccc2/C=C/c2ccc(N(CCO)CCO)cc2)cc1,14
560,CCCCN(CCCC)c1ccc(/C=C/c2ccc(-c3cc(C#N)cc(-c4ccc(/C=C/c5ccc(N(CC)CCC)cc5)cc4)c3)cc2)cc1,2
561,C=Cc1ccc(-c2ccc(C=Cc3ccc(-c4ccc(-c5nnc(-c6ccc(-c7ccc(C=C)cc7)cc6)o5)cc4)cc3)cc2)cc1,2
562,C=Cc1ccc(-c2ccc(-c3nnc(-c4ccc(-c5ccc(C=Cc6ccc(-c7ccc(C)cc7)cc6)cc5)cc4)o3)cc2)cc1,2
563,CCN(CC)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3)nc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)n2)cc1,5
564,N#CC(=Cc1ccc(-c2ccc(C(C#N)=Cc3ccc(-c4ccc(C=Cc5ccccc5)cc4)cc3)cc2)cc1)c1ccccc1,2
565,CC(=Cc1ccc(-c2ccc(C(C#N)=Cc3ccc(-c4ccc(C=Cc5ccccc5)cc4)cc3)cc2)cc1)c1ccccc1,2
566,CN(C)c1ccc(/C=C/c2cccc[n+]2CCSSCCC[n+]2ccccc2/C=C/c2ccc(N(C)CCC[N+](C)(C)CCC[N+](C)(C)C)cc2)cc1,4
567,CCN(CC)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3OC)nc(/C=C/c3ccc(N(CC)CC)cc3O)n2)c(O)c1,5
568,CCN(CC)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3OC)nc(/C=C/c3ccc(N(CC)CC)cc3OC)n2)c(O)c1,5
569,C=Cc1ccc(-c2ccc(C=Cc3ccc(-c4ccc(C=C(C#N)c5ccc(-c6ccc(C=C)cc6)cc5)cc4)cc3)cc2)cc1,2
570,CN(C)c1ccc(/C=C/c2cccc[n+]2CC(=O)NCCSSCCNC(=O)CC[n+]2ccccc2/C=C/c2ccc(N(C)CC(=O)O)cc2)cc1,14
571,C=Cc1ccc(-c2ccc(C(=Cc3ccc(-c4ccc(C=Cc5ccc(N(c6ccccc6)c6ccccc6)cc5)cc4)cc3)C(=O)O)cc2)cc1,2
572,CN(CC(=O)[O-])c1ccc(/C=C/c2cccc[n+]2CC(=O)NCCSSCCNC(=O)C[n+]2ccccc2/C=C/c2ccc(N(CCO)CC(=O)[O-])cc2)cc1,14
573,CN(C)c1ccc(/C=C/c2cc[n+](CCCC(=O)NCCSSCCNC(=O)CCC[n+]3ccc(/C=C/c4ccc(N(CCO)CCO)cc4)cc3)cc2)cc1,14
574,CN(CC(=O)[O-])c1ccc(/C=C/c2cccc[n+]2CC(=O)NCCSSCCNC(=O)C[n+]2ccccc2/C=C/c2ccc(N(CCO)CCO)cc2)cc1,14
575,CN(C)c1ccc(/C=C/c2cc[n+](CCCCSCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,4
576,CCN(C)c1ccc(/C=C/c2ccc(-c3nnc(-c4ccc(-c5ccc(/C=C/c6ccc(N(CC)CC)cc6)cc5)cc4)o3)cc2)cc1,2
577,CCN(C)c1ccc(/C=C/c2ccc(-c3nnc(-c4ccc(-c5ccc(/C=C/c6cccc(N(CC)CC)c6)cc5)cc4)o3)cc2)cc1,2
578,CN(CC(=O)[O-])c1ccc(/C=C/c2cccc[n+]2CC(=O)NCCSSCCNC(=O)C[n+]2ccccc2/C=C/c2ccc(N(C)CC(=O)[O-])cc2)cc1,14
579,CCN(CC)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3O)nc(/C=C/c3ccc(N(CC)CC)cc3O)n2)c(O)c1,5
580,Cc1ccc(-c2ccc(C=Cc3ccc(-c4ccc(C=C(C#N)c5ccc(-c6ccc(C)cc6)cc5)cc4)cc3)cc2)cc1,2
581,CCN(CC)c1ccc(/C=C/c2nc(/C=C/c3ccc(N(CC)CC)cc3O)cc(/C=C/c3ccc(N(C)C)cc3OC)n2)cc1,5
582,CCN(CC)c1ccc(/C=C/c2nc(/C=C/c3ccc(N(C)C)cc3O)cc(/C=C/c3ccc(N(CC)CC)cc3O)n2)cc1,5
583,CN(CCO)c1ccc(/C=C/c2cccc[n+]2CC(=O)NCCSSCCNC(=O)C[n+]2ccccc2/C=C/c2ccc(N(C)CCO)cc2)cc1,14
584,CCN(C)c1ccc(/C=C/c2ccc(-c3ccc(/C=C/c4ccc(N(CC)CC)cc4)cc3)cc2)cc1,2
585,CCN(CC)c1ccc(/C=C/c2ccc(-c3ccc(/C=C/c4ccc(N(CC)CC)cc4)cc3)cc2)cc1,2
586,CN(C)CCN(C)c1ccc(/C=C/c2cccc[n+]2CCSSCCC[n+]2ccccc2/C=C/c2ccc(N(C)CCC[N+](C)(C)C)cc2)cc1,4
587,CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3)[n+](CCCS(=O)(=O)[O-])c(/C=C/c3ccc(N(C)C)cc3)c2)cc1,2
588,CCN(CC)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3)cc(/C=C/c3ccc(N(C)C)cc3)[n+]2CCCS(=O)(=O)[O-])cc1,2
589,CN(C)c1ccc(/C=C/c2cccc[n+]2CCSSCC[n+]2ccccc2/C=C/c2cccc(N(C)CCC[N+](C)(C)C)c2)cc1,4
590,CN(C)c1ccc(/C=C/c2cc[n+](CCCC(=O)NCCSSCCCC(=O)C[n+]3ccc(/C=C/c4ccc(N(C)CC(=O)[O-])cc4)cc3)cc2)cc1,14
591,COc1ccc(/C=C/c2cc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)nc(/C=C/c3ccc(C(F)(F)F)cc3)n2)cc1,5
592,CN(C)c1ccc(/C=C/c2cc[n+](CCSSCC[n+]3ccc(/C=C/c4cccc(N(CCO)CCO)c4)cc3)cc2)cc1,4
593,COc1ccc(/C=C/c2nc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)n2)cc1O,5
594,CN(C)c1ccc(/C=C/c2cccc[n+]2CC(=O)NCCSSCCNC(=O)C[n+]2ccccc2/C=C/c2ccc(N(C)C)cc2)cc1,14
595,COc1ccc(/C=C/c2nc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)nc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)n2)cc1,5
596,CN(C)c1ccc(/C=C/c2cccc[n+]2CCSSCC[n+]2ccccc2C/C=C/c2ccc(N(C)CCC[N+](C)(C)C)cc2)cc1,4
597,CN(CC(=O)O)c1ccc(/C=C/c2cccc[n+]2CC(=O)NCCSSCCNC(=O)C[n+]2ccccc2/C=C/c2ccc(N(C)CC(=O)O)cc2)cc1,14
598,COc1cc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc(OC)c1/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1,2
599,COc1cc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)c(OC)cc1/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1,2
600,COc1ccc(/C=C/c2cc[n+](CCCCCCCCCCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1OC,4
601,COc1cc(/C=C/c2cc[n+](CCCCCCCCCCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)ccc1N(C)C,4
602,C(=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc(-c2nnc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)o2)cc1,2
603,C(=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,2
604,CN(C)c1ccc(/C=C/c2cccc[n+]2CCSSCC[n+]2ccccc2/C=C/c2ccc(N(C)CCO)cc2)cc1,4
605,CN(C)c1ccc(/C=C/c2cc[n+](CCSSCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,4
606,COc1ccc2cc(/C=C/c3nc(/C=C/c4ccc(N(C)C)cc4)cc(/C=C/c4ccc(N(c5ccccc5)c5ccccc5)cc4)n3)ccc2c1,5
607,N#CC(=Cc1ccc(-c2ccc(C=Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)cc1)c1ccc(-c2ccccc2)cc1,2
608,CN(C)CCCN(C)c1ccc(/C=C/c2cc[n+](CCSSCC[n+]3ccccc3/C=C/c3ccc(N(C)C)cc3)cc2)cc1,4
609,CN(C)c1ccc(/C=C/c2cccc[n+]2CCSSCC[n+]2ccc(/C=C/c3ccc(N(C)CCC[N+](C)(C)C)cc3)cc2)cc1,4
610,CN(C)CCCN(C)c1ccc(/C=C/c2cccc[n+]2CCSSCC[n+]2ccccc2/C=C/c2ccc(N(C)C)cc2)cc1,4
611,CN(C)CCCN(C)c1ccc(/C=C/c2cc[n+](CCSSCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,4
612,COc1ccc(/C=C/c2nc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)[n+]2[O-])cc1,5
613,CN(C)c1ccc(/C=C/c2cccc[n+]2CCSSCC[n+]2ccccc2/C=C/c2cccc(N(C)C)c2)cc1,4
614,CCN(CC)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3)nc(/C=C/c3ccc(C(F)(F)F)cc3)n2)cc1,5
615,C1=CC2=CC=C(C=Cc3ccc(-c4cc(-c5ccc(C=C(c6ccccc6)c6ccccc6)cc5)nc(-c5ccccc5)n4)cc3)C2=C1,2
616,C(=C/c1ccnc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)n1)\c1ccc(N(c2ccccc2)c2ccccc2)cc1,5
617,C(=C/c1cccc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)n1)\c1ccc(N(c2ccccc2)c2ccccc2)cc1,2
618,CN(C)c1ccc(/C=C/c2cc[n+](CCCC(=O)NCCCCCNC(=O)CCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,14
619,N#CC(=Cc1ccc(-c2ccc(C=Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)cc1)c1ccc(-c2ccc3ccccc3c2)cc1,2
620,COc1cccc(/C=C/c2nc(/C=C/c3ccc(N(C)C)cc3)cc(/C=C/c3ccc(N(C)C)cc3)n2)c1,5
621,COc1ccc(/C=C/c2nc(/C=C/c3ccc(N(C)C)cc3)cc(/C=C/c3ccc(N(C)C)cc3)n2)cc1,5
622,CN(CC[n+]1ccccc1/C=C/c1ccc(N(CCO)CCO)cc1)C(=O)CCCSSCCNC(=O)C[n+]1ccccc1/C=C/c1ccc(N(C)CCO)cc1,14
623,COc1cc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)c1,2
624,COc1cc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)n1,2
625,CCCCN(CCCC)c1ccc(/C=C/c2ccc(-c3ccnc(-c4ccc(/C=C/c5ccc(N(CC)CCC)cc5)cc4)c3)cc2)cc1,2
626,CCCCN(CCCC)c1ccc(/C=C/c2ccc(-c3ccc(/C=C/c4ccc(N(CC)CCC)cc4)cc3)cc2)cc1,2
627,CCCCCCn1c2ccc(/C=C(\C#N)c3ccc(/C=N/c4ccc(C(=O)O)cc4)cc3)cc2c2cc(/C=N/c3ccc(C(=O)O)cc3)ccc21,2
628,CCCCCCn1c2ccc(/C=C(\C#N)c3ccc(/C=N/c4ccc(C(=O)O)cc4)cc3)cc2c2cccc(/C=N/c3ccc(C(=O)O)cc3)c21,2
629,CN(C)c1ccc(/C=C/c2nc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)nc(/C=C/c3ccc(C(F)(F)F)cc3)n2)cc1,5
630,O=[N+]([O-])c1ccc(Oc2ccc3ccccc3c2-c2c(Oc3ccc(/C=C/c4ccc(-c5cccc6ccccc56)cc4)cc3)ccc3ccccc23)cc1,2
631,O=[N+]([O-])c1ccc(Oc2ccc3ccccc3c2-c2c(Oc3ccc(/C=C/c4ccc(-c5ccccc5)cc4)cc3)ccc3ccccc23)cc1,2
632,CN(CCO)c1ccc(/C=C/c2cccc[n+]2CC(=O)NCCSSCCNC(=O)C[n+]2ccc(/C=C/c3ccc(N(CCO)CCO)cc3)cc2)cc1,14
633,CN(C)c1ccc(/C=C/c2nc(/C=C/c3ccc(N(C)C)cc3)nc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)n2)cc1,5
634,CCCCCCOc1cc(/C=C/c2cc(OCCCCCC)c(/C=C/c3c(OCCCCC)ccc(OCCC)c3Br)cc2OCCCCCC)c(OCCCCCC)cc1Br,2
635,N#CC(=Cc1ccc(-c2ccc(C=Cc3ccc(-c4ccccc4)cc3)cc2)cc1)c1ccc(-c2ccccc2)cc1,2
636,COc1cc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)c1C#N,2
637,CN(C)c1ccc(/C=C/c2ccc(-c3nc4ccccc4nc3-c3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,2
638,CN(C)c1ccc(/C=C/c2ccc(-c3nc(-c4ccc(/C=C/c5ccc(N(C)C)cc5)cc4)c4ccccc4n3)cc2)cc1,2
639,CCN(C)c1ccc(/C=C/c2ccc(-c3nnc(-c4ccc(-c5ccc(/C=C/c6ccc(N(CC)CC)cc6)cc5)cc4)s3)cc2)cc1,2
640,COc1ccc(/C=C/c2nc(/C=C/c3ccc(OC)cc3)nc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)n2)cc1,5
641,CCn1c2ccccc2c2cc(/C=C/c3ccc(/C=C/c4ccc5c(c4)c4ccccc4n5C)cc3)ccc21,2
642,CCCCn1c2ccccc2c2cc(/C=C/c3ccc(/C=C/c4ccc5c(c4)c4ccccc4n5CC)cc3)ccc21,2
643,N#CC(=Cc1ccc(-c2ccc(C=Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)cc1)c1ccccc1,2
644,CN(C)c1ccc(/C=C/c2cc[n+](CCCC(=O)NCCSSCCNC(=O)c3ccc(/C=C/c4ccc(N(C)CCC[N+](C)(C)C)cc4)cc3)cc2)cc1,14
