smiles,strength,absorption
CCCCCCCCCN1c2ccccc2C(C)(C)c2c1ccc1cc(N3CCCCC3)c(C(F)(F)F)cc21,2,2
C1=CC2=C(Oc3ccc4ccc5ccccc5c4c3-c3cccc4ccccc34)C=CC2=C1,2,2
C1=CC2=CNC2=C1,2,2
COc1cc2c(c(OC)c1OC)-c1ccc3c4c(c-2c-4cc1)C(Br)=C3,2,2
C1=CC2=CN(c3cc(-c4cc(-c5nccs5)cc(-c5nccs5)c4)cc(-n4c5ccccc5c5ccccc54)c3)C2=C1,2,2
COc1ccc(C2CC(C3=C4C=CC=C4C=C3)=NN2C(C)=O)c(OC)c1,2,2
CC(=O)c1ccc2cc(N(c3ccccc3)c3cccc4ccccc34)ccc2c1,2,2
C1=Cc2cc(N(c3ccccc3)c3ccccc3)c3c4c(ccc1c24)C=C3,2,2
CC1=c2c(nc3c4ccccc4c4cccc4n23)C=C1,2,2
Cc1cccc(C2=Cc3cccc[n+]3[B-](F)(F)O2)c1,2,2
CC(=O)Nc1ccc(N2CCOCC2)cc1,2,2
[11CH3]CC1=CC2=CC=CC2=C1n1c2ccccc2c2cc(-c3ccccc3)ccc21,2,2
[NH+]C1=Cc2ccc3c4c(ccc1c24)C=C3,2,2
[Li+][C]1=CC2=C3C(=CC=C13)C=C2,2,2
C1=CC2=Nc3ccc(-c4cccc5cc6ccccc6cc45)cc3C2=C1,2,2
N#Cc1ccc(N2c3ccccc3Oc3ccccc32)cc1C#N,2,2
Cc1ccc2c3ccccc3n(-c3ccc(-c4cccc5ccc(-c6ccccc6)cc45)cc3)c2c1,2,2
C1=CC2=C(C3=NCCO3)C=CC2=C1,2,3
CC(=O)c1ccc2c(c1)c1ccccc1n2-c1ccccc1,2,3
CCCCc1cc(C)c2ccc3c(CCCC)cc(CCCC)c4ccc1c2c34,2,3
CCN1CCC2=C1CC(C)(C)CC2=O,2,3
O=[N+]([O-])c1ccc(Nc2ccccc2)cc1,2,3
CCCCCCCCCCn1c2ccc(C=O)cc2c2cc(C=O)ccc21,2,3
CCCCCCCCCOc1ccc2c3c(cccc13)C=C2,2,3
CCCCCCN1c2cccc3c(OC)ccc(c23)S1(=O)=O,2,3
Cc1cc2ccc3cccc4cc5cnccc5c1-c2c34,2,3
CCCCCCCc1ccc2ccc3cccc4ccc1c2c34,2,3
CCOc1ccc(C(F)(F)F)cc1N1CCCCC1,2,3
C1=NC=N1,2,3
C1=CN=C1,2,3
Clc1cc2c3c(cccc3c1)C=C2,2,3
CCCCCCCCC[n+]1ccc(C(C)(C)C)c2ccccc21,2,3
O=C(CCC1=C2C=CC=C2C=C1)Oc1ccc([N+](=O)[O-])cc1,2,3
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3cccc(S)c3)cc2)cc1,2,3
CC(C)(C)NC(=O)C1=C2C=CC=C2C=[C]1[Ag+],2,3
CN([P-]=O)c1ccc2ccccc2c1,2,3
C1=CC2=C(n3ccc4ccccc43)C=CC2=C1,2,3
O=S(=O)(c1ccccc1)c1ccc(-c2cc(-c3ccc(-n4cccn4)cc3)cc(-c3ccc(S(=O)(=O)c4ccccc4)cc3)c2)cc1,2,3
CCCCCCCCCOc1cc(OCCCC)c(C#Cc2ccc(N(C)C)cc2)cc1C#Cc1ccc(C(=O)O)cc1,2,3
O=C(O)CCC1=C2C=CC=C2C=C1,2,3
Cc1cc2ccc3cccc4cc1-c2c34,2,3
Cc1nnc(C)n1C1=C2C=CC=C2C=C1Cl,2,3
OC[C@H]1O[CH][C@@H](O)[C@@H]1O,2,3
CCCCCCCC[n+]1ccc(C)cc1,2,3
CC(=O)c1ccc(NC(=O)CN2C(=O)C(=O)c3ccccc32)cc1,2,3
C1=NC(c2ccc(N(c3ccccc3)c3ccccc3)cc2)=C1,2,3
CCCCCCCCC[n+]1ccc(C)cc1,2,3
CC(=O)Nc1ccc(C(=O)/C=C/c2ccc(N(C)CCO)cc2)cc1,2,3
Fc1ccc2ccc(Nc3nc(Nc4ccccc4)nc4ccc(Br)cc34)cc2c1,2,3
O=C1CC(C2=C3C=CC=C3C=C2)C(=O)N1c1ccc(F)cc1,2,3
CCCCCCCCCCCOc1cc2cc(OCCCCCC)c(OCCCCCCCCCC)cc2cc1C#Cc1ccc([N+](=O)[O-])cc1,2,3
CCCCCCCCC[N+]1=C(/C=C2/C(=O)C(O)=C2[O-])C(C)(C)c2ccccc21,2,3
CCCCCCCCCCCn1c2ccccc2c2cc(C#N)ccc21,2,3
CCCCCCCCCCCCC(=O)c1ccc2cc(C(=O)CCCCCCCCC)ccc2c1,2,3
Cc1ccc2cccc(-n3c4ccccc4c4cc(CCCn5cc[n+](C)c5)ccc43)c2c1,2,3
Cc1cc2ccccc2c2c1ccc1c3ccccc3ccc12,2,3
CN1CCC1c1cccs1,2,3
Cc1ccc2ncn(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)c2c1,2,3
CCc1cc2ccccc2nc1SCC(=O)Nc1ccc(C(C)=O)cc1,2,3
CCCCCCCCCCCCOc1cc2ccc3cc(C#Cc4ccc([N+](=O)[O-])cc4)c(OCCCCCCCCCCCC)c4ccc(c1OCCCCCCCCC)c2c34,2,3
CCCCCCCC[N+]1=C(C=CC2=C(C(=O)OCC)c3ccccc3S2(=O)=O)C(C)(C)c2ccccc21,2,3
CCCCc1ccc2ccc3c(CCC)ccc4ccc1c2c43,2,3
O=CC1=CC=C2C=CC=C12,2,3
Cc1cc(C)c([SH](=O)=O)c(C)c1,2,3
CN(C)CCNc1ccc2ccc3cccc4ccc1c2c34,2,3
CCCOc1cc(=O)oc2c(OCC)ccc(OC)c12,2,3
CC(=O)c1ccc2ccc3c(N(C)C)ccc4ccc1c2c43,2,3
Cc1cc2ccccc2c2c1CCC1=C3CCc4ccc(c1c43)CC2,2,3
Cc1cc2c3ccc(ccc13)c1ccccc12,2,3
COCCOc1ccc(C(N)=O)cc1,2,4
CN(C)c1ccc(/C=C\C[NH3+])cc1,2,4
CCCCCCCCCCNC(=O)c1ccc(C(=O)NCCCCCC)cc1,2,4
COC(=O)CCC1c2ccccc2-c2ccccc21,2,4
CCCCCCCCCN1C(=CC2=C([O-])C(=CC3=[N+](CCCCCC)c4ccccc4C3(C)C)C2=O)C(C)(C)c2cc(C(=O)O)ccc21,2,4
CC1(C)CC=C2C1=Nc1ccc(O)cc1C2(C)C,2,4
COC(=O)C1=C2SC(C)=C2C(=O)N1,2,4
CC1CCCC1,2,4
CCN(C)c1ccc(-n2c(C)nnc2C)cc1,2,4
Br,2,4
OCl,2,4
CCCCCCNc1ccnc2cc(Cl)ccc12,2,4
OC1=CC=C2C=CC=C12,2,4
OF,2,4
CCCCCC[n+]1ccc(C(=O)NCCSSCCNC(=O)C[n+]2ccc(C)cc2)cc1,2,4
CN(C)c1ccc(-n2c(-c3ccccc3)nnc2-c2ccccc2)cc1,2,4
COc1cc2cc(Br)c(F)cc2n2c1c(F)c1cc(F)ccc12,2,4
Cc1ccc2c(C)coc2c1,2,4
CC1=CCC1,2,4
CN(C)c1ccc(-n2c(-c3ccccc3)nc3ccccc32)cc1,2,4
CC1=CC=C2C=CC=C12,2,4
CCCCN1C(=O)c2cccc3c(N4CCOCC4)ccc(c23)C1=O,2,4
C[n+]1cscc1-c1ccccc1,2,4
Cc1nnc(C)n1-c1ccc(N(C)C)cc1,2,4
CCc1cc(-n2cc(-c3ccccc3)nn2)cc(-n2ncc(-c3ccccc3)n2)c1,2,4
CN(C)c1ccc(C(=O)[O-])cc1,2,4
CCCCCCCCCCCCCCC[N+]1=C(C=C2C(=O)C(/C=C3\Sc4ccccc4N3CCCCCCCC)=C2[O-])C(C)(C)c2ccccc21,2,4
NC1=CC=C2C=CC=C12,2,4
CCNc1nc(Cl)nc(NC)n1,2,4
CC(C)C,2,4
C[C@@H]1O[CH][C@@H]1O,2,4
C1=CCCC1,2,4
CC(=O)Nc1cnc2n(C)c3ccccc3n12,2,4
CCN,2,4
COc1ccc(N(C)C(=O)Cn2c3ccccc3c(=O)c3ccccc32)cc1,2,4
COC(O)[C@H]1C[C@H]2C[C@@]13[C@@H]1C[C@H]4O[C@@]24[C]1C[C@H]3OC(=O)c1ccccc1,2,4
CCCCCCC1CC(=NO)c2cc(Br)ccc2-c2ccc(Br)cc21,2,4
C[C@@H](C=O)[C@H]1O[CH][C@@H]1O,2,4
NP,2,4
CC1=C2C=CC=C2C=C1,2,4
C1=NN=C1,2,4
C1=Cc2cccc3cccc1c23,2,4
OC[C@@H]1O[CH][C@@H]1O,2,4
CCCCCCCCNc1ccc(Cl)cc1,2,4
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC=O)cc2)cc1,2,4
O=C1CCCCCC1S(=O)(=O)O,2,4
[As]c1nc2ccccc2o1,2,4
Nc1nc(Nc2ccccc2)nc(Nc2ccccc2)n1,2,4
CN(C)c1ccc2cc3ccc(N(C)C)cc3[n+](C)c2c1,3,0
N#Cc1ccc2c(c1)cc(C#N)c1c3cc(C#N)ccc3c(C#N)cc21,3,0
Cc1ccc2cc3cc4cc5cc6cc7ccccc7cc6cc5cc4cc3cc2c1,3,0
CC1=CC=c2c1nc1c(c2C)C=CC=1C,3,0
N#CC1=C2C=CC(NCc3ccccc3)=[N+]2[B-](F)(F)n2c(NCc3ccccc3)ccc21,3,0
Cc1c2ccccc2c(-c2ccccc2)c2cc3ccccc3cc12,3,0
O=C1C=CC=C1c1ccccc1,3,0
COc1ccc2c(c1)c1cc3c4ccccc4n(-c4ccccc4)c3cc1n2-c1ccc(-c2ncccn2)cc1,3,0
CC1=Cc2cc3ccccc3cc2N2CCCC(C=Cc3ccc4cc5ccccc5cc4c3)=C12,3,0
C1=NC2=NC=NC2=N1,3,0
COCCC1=Cc2nc1ccc1[nH]c(c3nc(ccc4[nH]c2cc4CCOC)C(CCOC)=C3)c(CCOC)c1C=O,3,0
COC(=O)c1cc(C(=O)OC)c(N2CCOCC2)c(C#N)n1,3,0
CC[n+]1c2ccccc2nc2ccc(NC)cc21,3,0
Cc1cc2c3ccccc3cc3ccc4cccc1c2c43,3,0
N#Cc1c(Cl)nc2ccccn12,3,0
COc1cc(/C=C/C2=CC(C)=[O+][B-](F)(F)O2)ccc1O,3,0
CCOC(=O)CCCCn1c2ccccc2c(=O)c2cc3cc4c(cc3cc21)c(=O)c1cc(C)ccc1n4CCCCOC,3,0
CCc1c2cc3ccccc3cc2c(C#Cc2ccccc2)c2cc3ccccc3cc12,3,0
CCCCCCCCOc1ccc2c(c1)c1c3ccc(OCCCCC)cc3c3ccccc3c1c1cccc(OCCCCCCCC)c21,3,0
CCCc1c2ccccc2c(CC)c2cc3cc4ccccc4cc3cc12,3,0
CNc1ccc2cc3ccccc3cc2c1,3,0
N#Cc1cc(C#N)c(N2c3ccccc3Oc3ccccc32)c(C#N)c1,3,0
CN(C)c1ccccc1,3,0
N#Cc1ccc2c3ccccc3n(-c3cc4cc5ccoc5cc4o3)c2c1,3,0
CN(C)c1ccc2cc3c(C(=O)[O-])cc(C(=O)[O-])cc3cc2c1,3,0
CN(C)c1ccc2cc3ccccc3cc2c1,3,0
CC1=CC(C)=[N+]2C1=Cc1ccc(C)n1[B-]2(F)F,3,0
CNc1cc2oc3ccccc3[nH]c2c2c(=O)c3ccccc3c(=O)c12,3,0
C#Cc1cc(C#Cc2ccccc2)c2ccc3c(C#Cc4ccccc4)cc(C#Cc4ccccc4)c4ccc1c2c43,3,0
CCOCCC1=Cc2nc1ccc1[nH]c(cc1CCOCC)c1nc(ccc3[nH]c2cc3CCOCC)C=C1COC,3,0
Cc1c2cc3ccccc3cc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2cc3ccccc3cc12,3,0
COC1=CC2=[N+]3C(=CC(c4ccccc4)=C(c4ccccc4)N1[B-]3(F)F)c1ccc(-c3ccccc3)cc12,3,0
CCCc1c2ccccc2c(CC)c2ccccc12,3,0
Cc1cc(C)c(C2=C3C=CC=[N+]3[B-](F)(F)n3c2c2cc4ccccc4cc2c3-c2ccc[nH]2)c(C)c1,3,0
CC1=Cc2ccc3ccccc3[n+]2[B-](F)(F)N1c1ccccc1,3,0
CN(C)c1ccc2c(-c3ccccc3)c3ccc(=[NH2+])cc-3[nH]c2c1,3,0
N#Cc1ccc2c(c1)c1ccccc1n2-c1ccc(-c2cc(-c3ccccc3)c(C#N)c(-c3ccccc3)c2)cc1,3,0
Nc1ccc2cc3ccccc3cc2c1,3,0
CCOCCC1=Cc2nc1ccc1[nH]c(cc1CCOCC)c1nc(ccc3[nH]c2cc3CCOCC)C(CCOC)=C1,3,0
CC1=CC2=Cc3c(C)cc(C)n3[B-](F)(F)[N+]2=C1C,3,0
COc1ccc(-c2c(Br)[n+]3c(-c4ccc(OC)cc4)c(-c4ccc(OC)cc4)c4ccccc4c3c3cc4ccccc4cc23)cc1,3,0
CNc1cc2ccccc2c2c1=NC(C)(C)N=2,3,0
CCOc1ccc(CN2C(=O)C(=O)c3cc(OC)ccc32)cc1,3,0
CN(C)c1ccc2cc3c(cc2c1)CCC3=O,3,0
O=S1(=O)C=Cc2sccc21,3,0
CC1=Cc2c(c3ccccc3c3ccccc23)C1=O,3,0
C=Cc1c(C)c2cc3nc(cc4nc(cc5c(C)c(c(C)cc1[n-]2)[N-]5)C(CC)=C4CC)C(CC)=C3CC,3,0
Cc1c2cc3ccccc3cc2cc2cccc[n+]12,3,0
CCc1cc2c3ccccc3[nH]c2c2ccccc12,3,0
COC1=CC2=Nc3c(OC)cc(OC)cc3C(C)(C)C2=CC1=O,3,0
CC1=N/C(=C(\c2ccc(N(C)C)cc2)c2ccc(O)cc2C)C=C1,3,0
CN1C(=O)NC(=O)C1=Cc1c2ccccc2cc2ccccc12,3,0
F[B-]1(F)n2c(-c3ccccc3)cc(-c3ccccc3)c2N=C2C(c3ccccc3)=CC(c3ccccc3)=[N+]21,3,0
CCCCCCCCCCOC,3,0
Cc1cc2c3ccccc3c3nc4ccccc4nc3c2o1,3,0
Brc1cc2cc3ccccc3cc2c2cc3ccccc3c(Br)c12,3,0
CN(c1ccccc1)c1ccc2cc3cccc(N(c4ccccc4)c4ccccc4)c3cc2c1,3,0
CCc1ccc2cc3cc4ccccc4cc3cc2c1,3,0
CN(C)c1cccc2cc3ccccc3cc12,3,0
COCCC1=CC2=c3ccc4nc(cc(NC(=O)CCCC(=O)O)c5[nH]c(cc5CCOC)c5nc(c([nH]3)=CC1=N2)C=C5CCOC)C(C)=C4,3,0
COc1ccc(-c2c3cc4ccccc4cc3c(C)c3cc4ccccc4cc23)cc1,3,0
COc1ccc(OC)c(/C=C2\N=C(C)NC2=O)c1,3,0
O=[N+]([O-])c1ccc([O-])c2c1nnn2-c1ccccc1,3,0
CCCC1=Cc2nc1ccc1[nH]c(cc3nc(c(C)c4ccc2[nH]4)C=C3CC)c(CN(C)C)c1CCC,3,0
Cc1cc2cc3ccccc3cc2c2cc3cc4ccccc4cc3cc12,3,0
CN(Cc1c2ccccc2c(CN(Cc2ccccc2)c2ccccc2)c2ccccc12)c1ccccc1,3,0
Nc1c(N)c2c3ccccc3c(=O)c2c2c(=O)c3ccccc3c(=O)c12,3,0
[Li+]1[CH]=CC=[C]1c1cc(-c2ccccc2-n2c3ccccc3c3ccccc32)cc(-c2ccccc2-n2c3ccccc3c3ccccc32)c1,3,0
CSc1ccc(C#Cc2cc(C#N)c3ccc4c(C#Cc5ccc(SC)cc5)cc(C#Cc5ccc(SC)cc5)c5ccc2c3c45)cc1,3,0
CC1=N/C(=C\c2c3ccccc3cc3ccccc23)C(=O)N1,3,0
COCCCC(=O)ON1C(=O)CCC1=O,3,0
CC1=Cc2ccc(N)c3cccc1c23,3,0
CCCC1=Cc2nc1ccc1[nH]c(cc1CCC)c1nc(ccc3[nH]c2cc3CCO)C(C)=C1,3,0
Nc1c2ccccc2c(O)c2cc(S(=O)(=O)[O-])ccc12,3,0
N#Cc1c2ccccc2c(C#N)c2ccccc12,3,0
CCOCCC1=C2C(=C(c3ccccc3)c3cccc[n+]3[B-]2(F)F)[N-]1,3,0
CN(C)c1ccc2c(-c3ccccc3)c3ccc(=[N+](C)C)cc-3oc2c1,3,0
CC1=Cc2c3ccccc3cc[n+]2[B-](F)(F)O1,3,0
N#CC1=NP(c2ccccc2)c2ccccc2N1c1ccccc1,3,0
CCCc1cc2c3c4c1=CC=C4C(C)N=c3cc1ccccc12,3,0
CCOCCc1cc2[nH]c1ccc1nc(c3cc(CCOC)c(ccc4nc2C=C4CCOC)[nH]3)C=C1CCOC,3,0
[O-]c1ccc2cc3ccccc3cc2c1,3,0
COCC#N,3,0
COCCOCCOCCOCCOc1cc(OCCOCCOCCOC)c(OCCOCCOCCOC)cc1C=O,3,0
Clc1c2cc3ccccc3cc2c(Oc2ccccc2)c2cc3sccc3cc12,3,0
N#Cc1nc2ccccc2nc1N1c2ccccc2Oc2ccccc21,3,0
CN(C)c1ccc([N+](=O)[O-])c2nonc12,3,0
O=CCc1cc2cc3ccccc3cc2c2nc3ccccc3n12,3,0
Clc1ccc2c(c1)c1cc3c(cc1n2-c1ccccc1)c1ccccc1n3-c1ccccc1,3,0
CCc1c2cc3ccccc3cc2c(-c2ccc(F)cc2)c2cc3ccccc3cc12,3,0
COc1ccc(N(C)CCO)c2nc3ccccc3nc12,3,0
Cc1cc2c3ccc4cccc(c5cccc1c52)c43,3,0
Cc1c2cc3ccccc3cc2c(-c2ccccc2)c2cc3ccccc3cc12,3,0
O=C1c2ccccc2-c2c1c1ccccc1c1nc[nH]c21,3,0
Oc1ccc2cc3ccc(O)cc3cc2c1,3,1
O=Cc1ccc2cc3ccccc3cc2c1,3,1
COc1ccc2c(=O)c3cc(OC)ccc3[nH]c2c1,3,1
CCCCCCC[N+]1=C(CC2=C([O-])C(=O)/C2=C(\C#N)C(=O)OCC)C(C)(C)c2ccccc21,3,1
CC(=O)NN=Cc1c2ccccc2cc2ccccc12,3,1
CCn1c(C)cc(/C=C(/C#N)c2ccc(C=C(C(=O)O)C(=O)O)s2)c1C,3,1
COCSc1c2ccccc2c(SCOCCCCN2CCOCC2)c2ccccc12,3,1
CCCCCCCn1c2ccccc2c2ccc3c4c5ccccc5n(CCCCCCC)c4n(CC)c3c21,3,1
N#CC1=C(c2ccccc2)[N-]C1=O,3,1
COC1=CC(=O)C(OC)=CC1=O,3,1
CCCC(=O)Oc1c(-c2ccc([N+](=O)[O-])cc2)c2nc3ccccc3nc2c2ccccc12,3,1
CCn1c2ccccc2c2cc(/C=C(\C#N)c3ccc(C4=C5C(C)=CC(C)=[N+]5[B-](F)(F)n5c(C)cc(C)c54)s3)ccc21,3,1
CCCC(=O)Oc1c2ccccc2nc2cccnc12,3,1
O=S(=O)(c1ccccc1)c1ccc(-n2c3ccc(-c4ccccc4)cc3c3cc(-c4ccccc4)ccc32)cc1,3,1
[Se]C1=[NH+]C2=NC=NC2C(NN=c2cccc[nH]2)=N1,3,1
CCCCn1c2ccc(C)cc2c(=O)c2cc3c(cc21)c(=O)c1ccc(C)cc1n3CCCCCC(=O)OCC,3,1
CCCCCCCOc1cc(OCCCC)c(N(CC)CC)cc1C1=C(c2cccnc2)C(=O)N(C)C1=O,3,1
COc1ccc(OC)c2nc3ccccc3nc12,3,1
CCn1c2ccccc2c2ccc(/C=C(/C#N)C(=O)O)cc21,3,1
Cc1c2ccccc2c(C)c2cc(N(C)C)ccc12,3,1
Fc1ccc(N(c2cc(F)cc(F)c2)c2ccc3ccc4ccc(N(c5cc(F)cc(F)c5)c5cc(F)cc(F)c5)cc4c3c2)cc1,3,1
CCOC(=O)CCCCCn1c2ccc(I)cc2c2cc3c(cc21)c(=O)c1ccccc1n3CCCCC(=O)OC,3,1
CCCn1c2ccc(Br)cc2c2cc3cc(Br)ccc3cc21,3,1
CCCCCCC[n+]1cc(-c2cccc3ccccc23)cc2ccc(OC)cc21,3,1
O[C@H]1[C@H](O)[C@H](Oc2cc3ccccc3c3ccc4ccccc4c23)[CH][C@H]1O,3,1
CCCCCCCn1c2ccc(OC)cc2c2ccc3c4cc(OC)ccc4n(CCC)c3c21,3,1
CO[B-]1(O)n2c(C)cc(C)c2C(c2ccc(I)cc2)=C2C(C)=CC(C)=[N+]21,3,1
O=C1C2C=CC1C1C=C2C1,3,1
CCCCn1c2ccc(/C=N\c3ccc(C(=O)O)cc3)cc2c2cc(/C=C(\C#N)c3ccc(/C=N/c4ccc(C(=O)O)cc4)s3)ccc21,3,1
O=S(=O)([O-])c1ccc2ccc3ccccc3c2c1,3,1
CCCn1c2ccc(/C=N\c3ccc(C(=O)O)cc3)cc2c2cc(/C=C(\C#N)c3ccc(/C=N/c4ccc(C(=O)O)cc4)s3)ccc21,3,1
CCCCCn1c(=O)c2c3c(=O)n(CCCCC)c(=O)c3c3c(c4sc5ccccc5c4n3CC)c2c1=O,3,1
Oc1ccc2cc3ccccc3cc2c1,3,1
CCCCCCCCCN1C2CCCC2C2C3SC(c4ccc(N(c5ccccc5)c5ccccc5)cc4)CC3C2C1C1SC(=S)N(CC(=O)O)C1=O,3,1
COc1cc2c3c(ccc4c3c1C=C4)OC2=O,3,1
N#CC1=Cc2cccc3cccc1c23,3,1
CCOC(=O)CCCCCn1c2ccc(OC)cc2c(=O)c2cc3c(cc21)c(=O)c1cc(OC)ccc1n3CCCCC(=O)OC,3,1
CCCCCCCCCCN1C(=CC2C(=O)C(=CC3=[N+](CCCCC)c4ccc5ccccc5c4C3(C)C)C2=O)C(C)(C)c2cc(C(=O)O)ccc21,3,1
CCn1c(=O)c2c(-c3ccccc3)c(-c3ccccc3)n(C)c2c2ccccc21,3,1
COc1c(OC)c(OC)c2nc3ccccc3nc2c1Cl,3,1
COC(=O)C1=C(C)NC2=C(C(=O)CC(C)(C)C2)C1c1c2ccccc2cc2ccccc12,3,1
CCCCCCCCCOc1c2c(cc3ccccc13)OC(CC(=O)O)O2,3,1
N#Cc1nc2ccc1ccc1c3c(c2)C=CC=3C=1,3,1
N#CC(=O)c1n[nH]c2ccccc12,3,1
CCCCCn1c2ccccc2c2cc(C(C#N)=Cc3ccc(-c4cc(=O)c5cc(Cl)ccc5o4)cc3)ccc21,3,1
COC(=O)/C=C/c1c2ccccc2cc2ccccc12,3,1
CCCCCCCn1c2ccc(C(C#N)=Cc3cc(C)cc(C)c3)cc2c2cc(C(C#N)=Cc3cc(I)cc(C)c3[O-])ccc21,3,1
O=Cc1nc2c(ccc3ccccc32)[nH]1,3,1
CCCCCCCCCCCOc1cc(C#Cc2ccc(C(=O)c3ccccc3)cc2)c(C#Cc2ccc(C(=O)c3ccccc3)cc2)cc1CCCCCCC,3,1
CCCCCCCn1c2ccc(/C=C(\C#N)C(=O)O)cc2c2cc(Cn3c4ccc(OC)cc4c4cc(OC)ccc43)ccc21,3,1
Oc1ccc2nc3ccccc3c(-c3ccccc3)c2c1,3,1
[Li+][C+]1C=c2cc3ccccc3cc2=C1,3,1
CCCCCCCn1c2ccccc2c2ccc3c(c4ccccc4n3CCC)c21,3,1
CCCCCCC[N+]1=C(/C=C2/C(=O)C(O)=C2[O-])C(C)(C)c2cc(C(=O)O)ccc21,3,1
CCn1c2cc3ccccc3cc2c2ccc3ccc4ccccc4c3c21,3,1
CCCCCCCCC[N+]1=C(/C=C2\C(=O)C(O)=C2[O-])C(C)(C)c2ccccc21,3,1
COc1cc2nc3cc(Cl)ccc3nc2cc1NC(=O)c1cccc(Br)c1,3,1
CCCCCCCCCN1C2=CC(S(=O)(=O)O)CC2=Nc2ccc3ccccc3c21,3,1
CCN(CC)c1ccc2c(c1)c1cc(N(CC)CC)ccc1n2CCCCN1C(=O)c2cccc3c(N(C)C)ccc(c23)C1=O,3,1
O=C1Nc2ccc3ccccc3c2C1=O,3,1
COCCOCCOCCN1c2ccc(Br)cc2Sc2cc(/C=C(\C#N)C(=O)O)ccc21,3,1
[CH2-]CN1CCN(Cc2c3ccccc3c(Cl)c3ccccc23)CC1,3,1
C[CH]Nc1c2ccccc2nc2ccccc12,3,1
Nc1cc2c3c(ccc4c3c1C=C4)C=C2,3,1
O=Cc1c2ccccc2cc2ccccc12,3,1
COc1c2ccccc2c(OC)c2cc3ccccc3cc12,3,1
CCCc1c2ccccc2c(CC)c2cc3ccccc3cc12,3,1
COC(=O)c1cc(O)c2cc3ccccc3cc2c1C,3,1
Oc1cccc2cc3ccccc3cc12,3,1
COc1cc2c(-c3ccccc3)c(-c3ccccc3)[o+]c3ccc4cccc1c4c32,3,1
OC[C@H]1O[C@@H](Oc2ccc3c(c2)-c2cccc4cccc-3c24)[CH][C@H]1O,3,1
Oc1ccc2cc3cc(O)ccc3cc2c1,3,1
c1ccc(N(c2ccccc2)c2ccc(C3=N[N]=[Fe+2][C]34OCCO4)cc2)cc1,3,1
CCCCOc1cc2c(Cl)c3cc(OC)ccc3nc2cc1C#N,3,1
CCCCN(c1ccccc1)c1c2cc(/C=C(/C#N)C(=O)O)ccc2c(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)c2ccc(OC)cc12,3,1
CN1C(=O)C(c2ccccc2)=C1/C(=C/c1cn(-c2ccccc2)nc1-c1ccc(F)cc1)c1ccccc1,3,1
COC(=O)c1ccc2c(c1)C(=O)c1ccccc1-2,3,1
O=c1c2ccccc2[nH]c2cc3ccccc3cc12,3,1
N#Cc1c2ccccc2c(C#N)c2cc3ccccc3cc12,3,1
CCCCCCCCCCCCCN1c2ccccc2SC2C=C(c3ccc(C=C4C(=O)c5ccc(C(=O)O)cc5C4=O)s3)CC2N1CCCCCCCCC,3,1
CCc1c(C)c2n(c1C)[B-](F)(F)[N+]1=C(C)C(C)=C(C)C1=C2C,3,1
CCCCCCCCCn1c(=O)c2cc3cc4cc5c(=O)n(CCCCCCC)c(=O)c5cc4cc3cc2c1=O,3,1
CCCCCCCn1c2ccccc2c2c3c4cc(/C=C(\C#N)C(=O)O)ccc4n(CCCC)c3ccc21,3,1
c1ccc(-c2cc3cccc4ccc5c6cccc-6c2c5c43)cc1,3,1
C[N+]1=C2C=CC2=C(c2ccccc2)c2cccn2[B-]1(F)F,3,1
c1ccc(N(c2ccccc2)c2cc3nc4ccccc4nc3c3ccccc23)cc1,3,1
CCn1c2ccc(C#N)cc2c2nc3ccccc3nc21,3,1
CCCCCCCn1c2ccccc2c(=O)c2cc3c(cc21)c(=O)c1ccccc1n3CCCCCC,3,1
CCCCc1c2ccc(N)cc2nc2cc3c(cc12)[Se]c1cc2ccccc2cc1N3CCOCCOCCOC,3,1
CN(C)C1=C2C=CC=C2C=C1,3,1
Cc1cc(C)c(-c2cccc(C(=O)c3ccc(-n4c5ccc(S)cc5c5cc(-c6c(C)cccc6C)ccc54)cc3)c2)c(C)c1,3,1
COc1ccc2cc3cc4cc(OC)ccc4cc3cc2c1,3,2
CCCCCn1c(=O)n(CCC)c2ccc3c4c(ccc5cccc1c2[c+]54)n3CCCCC,3,2
Fc1cccc2cc3ccccc3cc12,3,2
CCn1c2ccc(OC)cc2c2nc3ccccc3nc21,3,2
CNc1cc2ccccc2c2c1C(=O)CC2,3,2
O=C(O)c1ccc(/N=C/c2cc([N+](=O)[O-])ccc2-n2cccc2)cc1,3,2
O=C1c2c(oc3ccccc3c2=O)-c2oc3ccccc3c21,3,2
CCCCCn1c(=O)c2c(=O)n(CCCCC)c(=O)c=2c1=O,3,2
N#Cc1cc2cccc3c(C#N)cc4ccc(c1)c2c4-3,3,2
N#Cc1nc(N2c3ccccc3Oc3ccccc32)nc(N2c3ccccc3Oc3ccccc32)n1,3,2
O=Cc1cccc(N(c2ccccc2)c2ccccc2)c1,3,2
O=P1(c2ccccc2)c2ccccc2Oc2cccc(C3=C4C=CC=C4C=C3)c21,3,2
